"","variable","value","data","model"
"3384","Autocorrelation",0.379537953795379,"null","OU"
"3385","Autocorrelation",0.143467287905261,"null","OU"
"3386","Autocorrelation",0.426519122500485,"null","OU"
"3387","Autocorrelation",0.346146379343817,"null","OU"
"3388","Autocorrelation",0.351582217045234,"null","OU"
"3389","Autocorrelation",0.418365365948359,"null","OU"
"3390","Autocorrelation",0.20442632498544,"null","OU"
"3391","Autocorrelation",0.464181712288876,"null","OU"
"3392","Autocorrelation",0.369442826635605,"null","OU"
"3393","Autocorrelation",-0.489419530188313,"null","OU"
"3394","Autocorrelation",0.43622597553873,"null","OU"
"3395","Autocorrelation",0.0114540865851291,"null","OU"
"3396","Autocorrelation",-0.0475635798874005,"null","OU"
"3397","Autocorrelation",0.666084255484372,"null","OU"
"3398","Autocorrelation",-0.0374684527276257,"null","OU"
"3399","Autocorrelation",-0.393904096291982,"null","OU"
"3400","Autocorrelation",-0.0130071830712483,"null","OU"
"3401","Autocorrelation",-0.726655018443021,"null","OU"
"3402","Autocorrelation",-0.238982721801592,"null","OU"
"3403","Autocorrelation",0.370995923121724,"null","OU"
"3404","Autocorrelation",0.325567850902737,"null","OU"
"3405","Autocorrelation",0.323626480295088,"null","OU"
"3406","Autocorrelation",-0.287516986992817,"null","OU"
"3407","Autocorrelation",0.268491555037857,"null","OU"
"3408","Autocorrelation",-0.187730537759658,"null","OU"
"3409","Autocorrelation",-0.35818287711124,"null","OU"
"3410","Autocorrelation",-0.421471558920598,"null","OU"
"3411","Autocorrelation",0.578722578140167,"null","OU"
"3412","Autocorrelation",0.0677538342069501,"null","OU"
"3413","Autocorrelation",0.0277615996893807,"null","OU"
"3414","Autocorrelation",0.288681809357406,"null","OU"
"3415","Autocorrelation",-0.76587070471753,"null","OU"
"3416","Autocorrelation",0.631916132789749,"null","OU"
"3417","Autocorrelation",0.662201514269074,"null","OU"
"3418","Autocorrelation",0.0048534265191225,"null","OU"
"3419","Autocorrelation",-0.294505921180353,"null","OU"
"3420","Autocorrelation",0.0196078431372549,"null","OU"
"3421","Autocorrelation",0.254901960784314,"null","OU"
"3422","Autocorrelation",0.666472529605902,"null","OU"
"3423","Autocorrelation",0.614055523199379,"null","OU"
"3424","Autocorrelation",0.0067947971267715,"null","OU"
"3425","Autocorrelation",-0.55270821199767,"null","OU"
"3426","Autocorrelation",0.185789167152009,"null","OU"
"3427","Autocorrelation",0.530964861192001,"null","OU"
"3428","Autocorrelation",0.431954960201902,"null","OU"
"3429","Autocorrelation",0.322073383808969,"null","OU"
"3430","Autocorrelation",0.710735779460299,"null","OU"
"3431","Autocorrelation",0.53329450592118,"null","OU"
"3432","Autocorrelation",0.189671908367307,"null","OU"
"3433","Autocorrelation",0.139972820811493,"null","OU"
"3434","Autocorrelation",-0.26266744321491,"null","OU"
"3435","Autocorrelation",0.336051252184042,"null","OU"
"3436","Autocorrelation",-0.18423607066589,"null","OU"
"3437","Autocorrelation",-0.596583187730538,"null","OU"
"3438","Autocorrelation",-0.498738109105028,"null","OU"
"3439","Autocorrelation",-0.715006794797127,"null","OU"
"3440","Autocorrelation",-0.405940594059406,"null","OU"
"3441","Autocorrelation",-0.0712483013007183,"null","OU"
"3442","Autocorrelation",0.468452727625704,"null","OU"
"3443","Autocorrelation",0.0599883517763541,"null","OU"
"3444","Autocorrelation",-0.221898660454281,"null","OU"
"3445","Autocorrelation",0.654047757716948,"null","OU"
"3446","Autocorrelation",0.366336633663366,"null","OU"
"3447","Autocorrelation",-0.0700834789361289,"null","OU"
"3448","Autocorrelation",0.471947194719472,"null","OU"
"3449","Autocorrelation",-0.0165016501650165,"null","OU"
"3450","Autocorrelation",-0.643176082314114,"null","OU"
"3451","Autocorrelation",0.0797903319743739,"null","OU"
"3452","Autocorrelation",-0.664142884876723,"null","OU"
"3453","Autocorrelation",0.362453892448068,"null","OU"
"3454","Autocorrelation",-0.612890700834789,"null","OU"
"3455","Autocorrelation",0.665307707241312,"null","OU"
"3456","Autocorrelation",0.802756746262861,"null","OU"
"3457","Autocorrelation",-0.486313337216074,"null","OU"
"3458","Autocorrelation",-0.247524752475247,"null","OU"
"3459","Autocorrelation",-0.236264802950883,"null","OU"
"3460","Autocorrelation",0.0250436808386721,"null","OU"
"3461","Autocorrelation",0.434284604931081,"null","OU"
"3462","Autocorrelation",0.66919044845661,"null","OU"
"3463","Autocorrelation",-0.0009706853038245,"null","OU"
"3464","Autocorrelation",-0.546107551931664,"null","OU"
"3465","Autocorrelation",0.412541254125412,"null","OU"
"3466","Autocorrelation",-0.368278004271015,"null","OU"
"3467","Autocorrelation",-0.530188312948942,"null","OU"
"3468","Autocorrelation",-0.49524364201126,"null","OU"
"3469","Autocorrelation",-0.712677150067948,"null","OU"
"3470","Autocorrelation",0.549602019025432,"null","OU"
"3471","Autocorrelation",0.461075519316637,"null","OU"
"3472","Autocorrelation",-0.86371578334304,"null","OU"
"3473","Autocorrelation",0.331780236847214,"null","OU"
"3474","Autocorrelation",-0.403610949330227,"null","OU"
"3475","Autocorrelation",0.468064453504174,"null","OU"
"3476","Autocorrelation",-0.463793438167346,"null","OU"
"3477","Autocorrelation",-0.26189089497185,"null","OU"
"3478","Autocorrelation",0.621044457386915,"null","OU"
"3479","Autocorrelation",-0.774801009512716,"null","OU"
"3480","Autocorrelation",0.381867598524558,"null","OU"
"3481","Autocorrelation",-0.158221704523393,"null","OU"
"3482","Autocorrelation",0.773636187148126,"null","OU"
"3483","Autocorrelation",0.398951659871869,"null","OU"
"3484","Autocorrelation",0.458357600465929,"null","OU"
"3485","Autocorrelation",0.421471558920598,"null","OU"
"3486","Autocorrelation",0.208309066200738,"null","OU"
"3487","Autocorrelation",0.323626480295088,"null","OU"
"3488","Autocorrelation",-0.192389827218016,"null","OU"
"3489","Autocorrelation",-0.493302271403611,"null","OU"
"3490","Autocorrelation",-0.567462628615803,"null","OU"
"3491","Autocorrelation",0.20326150262085,"null","OU"
"3492","Autocorrelation",-0.16559891283246,"null","OU"
"3493","Autocorrelation",-0.445932828576975,"null","OU"
"3494","Autocorrelation",-0.158998252766453,"null","OU"
"3495","Autocorrelation",-0.355076684139002,"null","OU"
"3496","Autocorrelation",0.562026790914385,"null","OU"
"3497","Autocorrelation",0.0665890118423607,"null","OU"
"3498","Autocorrelation",-0.221510386332751,"null","OU"
"3499","Autocorrelation",0.266161910308678,"null","OU"
"3500","Autocorrelation",-0.0673655600854203,"null","OU"
"3501","Autocorrelation",0.583381867598525,"null","OU"
"3502","Autocorrelation",-0.289458357600466,"null","OU"
"3503","Autocorrelation",-0.0491166763735197,"null","OU"
"3504","Autocorrelation",-0.481654047757717,"null","OU"
"3505","Autocorrelation",0.637351970491167,"null","OU"
"3506","Autocorrelation",-0.297612114152592,"null","OU"
"3507","Autocorrelation",-0.685109687439332,"null","OU"
"3508","Autocorrelation",0.561638516792856,"null","OU"
"3509","Autocorrelation",0.772859638905067,"null","OU"
"3510","Autocorrelation",0.452921762764512,"null","OU"
"3511","Autocorrelation",-0.824111822947,"null","OU"
"3512","Autocorrelation",0.0759075907590759,"null","OU"
"3513","Autocorrelation",-0.360124247718889,"null","OU"
"3514","Autocorrelation",-0.211026985051446,"null","OU"
"3515","Autocorrelation",0.419918462434479,"null","OU"
"3516","Autocorrelation",-0.181129877693652,"null","OU"
"3517","Autocorrelation",-0.180741603572122,"null","OU"
"3518","Autocorrelation",0.479712677150068,"null","OU"
"3519","Autocorrelation",-0.0475635798874005,"null","OU"
"3520","Autocorrelation",-0.0502814987381091,"null","OU"
"3521","Autocorrelation",0.0580469811687051,"null","OU"
"3522","Autocorrelation",0.430401863715783,"null","OU"
"3523","Autocorrelation",-0.577169481654048,"null","OU"
"3524","Autocorrelation",-0.118617744127354,"null","OU"
"3525","Autocorrelation",0.22384003106193,"null","OU"
"3526","Autocorrelation",-0.295670743544943,"null","OU"
"3527","Autocorrelation",-0.176082314113764,"null","OU"
"3528","Autocorrelation",-0.578722578140167,"null","OU"
"3529","Autocorrelation",-0.470782372354882,"null","OU"
"3530","Autocorrelation",0.781789943700252,"null","OU"
"3531","Autocorrelation",0.155892059794215,"null","OU"
"3532","Autocorrelation",-0.605513492525723,"null","OU"
"3533","Autocorrelation",0.482818870122306,"null","OU"
"3534","Autocorrelation",0.728984663172199,"null","OU"
"3535","Autocorrelation",0.441661813240147,"null","OU"
"3536","Autocorrelation",0.686662783925451,"null","OU"
"3537","Autocorrelation",0.283634245777519,"null","OU"
"3538","Autocorrelation",0.28130460104834,"null","OU"
"3539","Autocorrelation",-0.61211415259173,"null","OU"
"3540","Autocorrelation",-0.197049116676373,"null","OU"
"3541","Autocorrelation",-0.45563968161522,"null","OU"
"3542","Autocorrelation",0.133760434867016,"null","OU"
"3543","Autocorrelation",0.274703940982333,"null","OU"
"3544","Autocorrelation",-0.482818870122306,"null","OU"
"3545","Autocorrelation",-0.53407105416424,"null","OU"
"3546","Autocorrelation",-0.628809939817511,"null","OU"
"3547","Autocorrelation",-0.229275868763347,"null","OU"
"3548","Autocorrelation",0.127936323044069,"null","OU"
"3549","Autocorrelation",-0.555814404969909,"null","OU"
"3550","Autocorrelation",-0.537953795379538,"null","OU"
"3551","Autocorrelation",0.4762182100563,"null","OU"
"3552","Autocorrelation",-0.492137449039021,"null","OU"
"3553","Autocorrelation",0.0250436808386721,"null","OU"
"3554","Autocorrelation",-0.372549019607843,"null","OU"
"3555","Autocorrelation",-0.244418559503009,"null","OU"
"3556","Autocorrelation",-0.0747427683944865,"null","OU"
"3557","Autocorrelation",0.234323432343234,"null","OU"
"3558","Autocorrelation",0.632692681032809,"null","OU"
"3559","Autocorrelation",0.393515822170452,"null","OU"
"3560","Autocorrelation",0.0064065230052417,"null","OU"
"3561","Autocorrelation",-0.284799068142108,"null","OU"
"3562","Autocorrelation",0.0561056105610561,"null","OU"
"3563","Autocorrelation",0.108134342846049,"null","OU"
"3564","Autocorrelation",-0.0689186565715395,"null","OU"
"3565","Autocorrelation",-0.212580081537565,"null","OU"
"3566","Autocorrelation",0.191613278974956,"null","OU"
"3567","Autocorrelation",0.47466511357018,"null","OU"
"3568","Autocorrelation",0.447874199184624,"null","OU"
"3569","Autocorrelation",0.227334498155698,"null","OU"
"3570","Autocorrelation",0.236264802950883,"null","OU"
"3571","Autocorrelation",-0.343428460493108,"null","OU"
"3572","Autocorrelation",0.66996699669967,"null","OU"
"3573","Autocorrelation",0.753445932828577,"null","OU"
"3574","Autocorrelation",0.385750339739856,"null","OU"
"3575","Autocorrelation",-0.76664725296059,"null","OU"
"3576","Autocorrelation",-0.322073383808969,"null","OU"
"3577","Autocorrelation",-0.0860027179188507,"null","OU"
"3578","Autocorrelation",-0.241312366530771,"null","OU"
"3579","Autocorrelation",0.596971461852068,"null","OU"
"3580","Autocorrelation",-0.381479324403028,"null","OU"
"3581","Autocorrelation",-0.384197243253737,"null","OU"
"3582","Autocorrelation",-0.481654047757717,"null","OU"
"3583","Autocorrelation",-0.684721413317802,"null","OU"
"3584","Autocorrelation",-0.0273733255678509,"null","OU"
"3585","Autocorrelation",-0.0060182488837119,"null","OU"
"3586","Autocorrelation",-0.174529217627645,"null","OU"
"3587","Autocorrelation",0.765094156474471,"null","OU"
"3588","Autocorrelation",0.419530188312949,"null","OU"
"3589","Autocorrelation",-0.35857115123277,"null","OU"
"3590","Autocorrelation",-0.148514851485148,"null","OU"
"3591","Autocorrelation",-0.39701028926422,"null","OU"
"3592","Autocorrelation",0.39856338575034,"null","OU"
"3593","Autocorrelation",0.335662978062512,"null","OU"
"3594","Autocorrelation",0.512715977480101,"null","OU"
"3595","Autocorrelation",0.764317608231411,"null","OU"
"3596","Autocorrelation",-0.760823141137643,"null","OU"
"3597","Autocorrelation",-0.138031450203844,"null","OU"
"3598","Autocorrelation",-0.887400504756358,"null","OU"
"3599","Autocorrelation",-0.670743544942729,"null","OU"
"3600","Autocorrelation",-0.238594447680062,"null","OU"
"3601","Autocorrelation",0.487866433702194,"null","OU"
"3602","Autocorrelation",0.594641817122889,"null","OU"
"3603","Autocorrelation",-0.480100951271598,"null","OU"
"3604","Autocorrelation",0.29994175888177,"null","OU"
"3605","Autocorrelation",-0.0724131236653077,"null","OU"
"3606","Autocorrelation",0.503397398563386,"null","OU"
"3607","Autocorrelation",-0.286352164628227,"null","OU"
"3608","Autocorrelation",-0.654047757716948,"null","OU"
"3609","Autocorrelation",0.496796738497379,"null","OU"
"3610","Autocorrelation",-0.327509221510386,"null","OU"
"3611","Autocorrelation",0.503009124441856,"null","OU"
"3612","Autocorrelation",0.285963890506698,"null","OU"
"3613","Autocorrelation",0.348087749951466,"null","OU"
"3614","Autocorrelation",-0.0615414482624733,"null","OU"
"3615","Autocorrelation",-0.536012424771889,"null","OU"
"3616","Autocorrelation",-0.646282275286352,"null","OU"
"3617","Autocorrelation",-0.329450592118035,"null","OU"
"3618","Autocorrelation",0.0172781984080761,"null","OU"
"3619","Autocorrelation",-0.0755193166375461,"null","OU"
"3620","Autocorrelation",0.537565521258008,"null","OU"
"3621","Autocorrelation",-0.363230440691128,"null","OU"
"3622","Autocorrelation",-0.326732673267327,"null","OU"
"3623","Autocorrelation",0.371384197243254,"null","OU"
"3624","Autocorrelation",0.122888759464182,"null","OU"
"3625","Autocorrelation",0.0599883517763541,"null","OU"
"3626","Autocorrelation",0.713841972432537,"null","OU"
"3627","Autocorrelation",-0.47544166181324,"null","OU"
"3628","Autocorrelation",-0.643176082314114,"null","OU"
"3629","Autocorrelation",-0.100368860415453,"null","OU"
"3630","Autocorrelation",0.282857697534459,"null","OU"
"3631","Autocorrelation",0.179188507086003,"null","OU"
"3632","Autocorrelation",-0.45563968161522,"null","OU"
"3633","Autocorrelation",0.568239176858862,"null","OU"
"3634","Autocorrelation",-0.332168510968744,"null","OU"
"3635","Autocorrelation",0.450203843913803,"null","OU"
"3636","Autocorrelation",-0.408658512910114,"null","OU"
"3637","Autocorrelation",-0.3003300330033,"null","OU"
"3638","Autocorrelation",-0.713841972432537,"null","OU"
"3639","Autocorrelation",0.192001553096486,"null","OU"
"3640","Autocorrelation",0.387691710347505,"null","OU"
"3641","Autocorrelation",-0.162492719860221,"null","OU"
"3642","Autocorrelation",0.0199961172587847,"null","OU"
"3643","Autocorrelation",0.676567656765676,"null","OU"
"3644","Autocorrelation",0.414094350611532,"null","OU"
"3645","Autocorrelation",-0.730537759658319,"null","OU"
"3646","Autocorrelation",0.0199961172587847,"null","OU"
"3647","Autocorrelation",-0.296835565909532,"null","OU"
"3648","Autocorrelation",0.360124247718889,"null","OU"
"3649","Autocorrelation",-0.16443409046787,"null","OU"
"3650","Autocorrelation",0.0766841390021355,"null","OU"
"3651","Autocorrelation",-0.247524752475247,"null","OU"
"3652","Autocorrelation",0.47582993593477,"null","OU"
"3653","Autocorrelation",-0.45563968161522,"null","OU"
"3654","Autocorrelation",0.480100951271598,"null","OU"
"3655","Autocorrelation",0.447874199184624,"null","OU"
"3656","Autocorrelation",-0.303047951854009,"null","OU"
"3657","Autocorrelation",0.33993399339934,"null","OU"
"3658","Autocorrelation",0.138807998446904,"null","OU"
"3659","Autocorrelation",0.107746068724519,"null","OU"
"3660","Autocorrelation",0.640458163463405,"null","OU"
"3661","Autocorrelation",0.487478159580664,"null","OU"
"3662","Autocorrelation",-0.233935158221704,"null","OU"
"3663","Autocorrelation",0.542224810716366,"null","OU"
"3664","Autocorrelation",0.866433702193749,"null","OU"
"3665","Autocorrelation",0.20287322849932,"null","OU"
"3666","Autocorrelation",-0.407493690545525,"null","OU"
"3667","Autocorrelation",0.24325373713842,"null","OU"
"3668","Autocorrelation",-0.442826635604737,"null","OU"
"3669","Autocorrelation",-0.161716171617162,"null","OU"
"3670","Autocorrelation",0.344981556979227,"null","OU"
"3671","Autocorrelation",0.627645117452922,"null","OU"
"3672","Autocorrelation",-0.269656377402446,"null","OU"
"3673","Autocorrelation",0.687439332168511,"null","OU"
"3674","Autocorrelation",0.186565715395069,"null","OU"
"3675","Autocorrelation",-0.0860027179188507,"null","OU"
"3676","Autocorrelation",0.812851873422636,"null","OU"
"3677","Autocorrelation",-0.133372160745486,"null","OU"
"3678","Autocorrelation",0.483207144243836,"null","OU"
"3679","Autocorrelation",0.449815569792273,"null","OU"
"3680","Autocorrelation",0.567462628615803,"null","OU"
"3681","Autocorrelation",-0.0782372354882547,"null","OU"
"3682","Autocorrelation",0.45602795573675,"null","OU"
"3683","Autocorrelation",0.692098621626868,"null","OU"
"3684","Autocorrelation",-0.426519122500485,"null","OU"
"3685","Autocorrelation",0.373713841972432,"null","OU"
"3686","Autocorrelation",-0.37837313143079,"null","OU"
"3687","Autocorrelation",-0.314307901378373,"null","OU"
"3688","Autocorrelation",0.29994175888177,"null","OU"
"3689","Autocorrelation",-0.551543389633081,"null","OU"
"3690","Autocorrelation",-0.198990487284022,"null","OU"
"3691","Autocorrelation",-0.154727237429625,"null","OU"
"3692","Autocorrelation",-0.29994175888177,"null","OU"
"3693","Autocorrelation",0.186177441273539,"null","OU"
"3694","Autocorrelation",0.0397980974568045,"null","OU"
"3695","Autocorrelation",0.0654241894777713,"null","OU"
"3696","Autocorrelation",0.473500291205591,"null","OU"
"3697","Autocorrelation",0.379926227916909,"null","OU"
"3698","Autocorrelation",-0.0079596194913609,"null","OU"
"3699","Autocorrelation",0.124441855950301,"null","OU"
"3700","Autocorrelation",0.719666084255484,"null","OU"
"3701","Autocorrelation",0.167152009318579,"null","OU"
"3702","Autocorrelation",0.556590953212968,"null","OU"
"3703","Autocorrelation",-0.704911667637352,"null","OU"
"3704","Autocorrelation",0.316637546107552,"null","OU"
"3705","Autocorrelation",0.0487284022519899,"null","OU"
"3706","Autocorrelation",-0.567462628615803,"null","OU"
"3707","Autocorrelation",-0.437779072024849,"null","OU"
"3708","Autocorrelation",-0.485925063094545,"null","OU"
"3709","Autocorrelation",-0.617938264414677,"null","OU"
"3710","Autocorrelation",-0.538730343622597,"null","OU"
"3711","Autocorrelation",0.39701028926422,"null","OU"
"3712","Autocorrelation",-0.157056882158804,"null","OU"
"3713","Autocorrelation",-0.445932828576975,"null","OU"
"3714","Autocorrelation",0.264220539701029,"null","OU"
"3715","Autocorrelation",-0.158609978644923,"null","OU"
"3716","Autocorrelation",-0.582605319355465,"null","OU"
"3717","Autocorrelation",-0.485148514851485,"null","OU"
"3718","Autocorrelation",0.449815569792273,"null","OU"
"3719","Autocorrelation",0.731314307901378,"null","OU"
"3720","Autocorrelation",-0.124830130071831,"null","OU"
"3721","Autocorrelation",-0.172976121141526,"null","OU"
"3722","Autocorrelation",-0.273539118617744,"null","OU"
"3723","Autocorrelation",0.198602213162493,"null","OU"
"3724","Autocorrelation",0.448262473306154,"null","OU"
"3725","Autocorrelation",-0.150456222092797,"null","OU"
"3726","Autocorrelation",0.208309066200738,"null","OU"
"3727","Autocorrelation",-0.30071830712483,"null","OU"
"3728","Autocorrelation",0.220345563968161,"null","OU"
"3729","Autocorrelation",0.10580469811687,"null","OU"
"3730","Autocorrelation",0.267715006794797,"null","OU"
"3731","Autocorrelation",-0.324403028538148,"null","OU"
"3732","Autocorrelation",-0.0370801786060959,"null","OU"
"3733","Autocorrelation",-0.518540089303048,"null","OU"
"3734","Autocorrelation",0.430013589594253,"null","OU"
"3735","Autocorrelation",0.545719277810134,"null","OU"
"3736","Autocorrelation",0.527082119976704,"null","OU"
"3737","Autocorrelation",0.567850902737332,"null","OU"
"3738","Autocorrelation",0.304989322461658,"null","OU"
"3739","Autocorrelation",-0.579499126383226,"null","OU"
"3740","Autocorrelation",0.386915162104446,"null","OU"
"3741","Autocorrelation",0.176470588235294,"null","OU"
"3742","Autocorrelation",-0.420306736556008,"null","OU"
"3743","Autocorrelation",-0.224228305183459,"null","OU"
"3744","Autocorrelation",0.447874199184624,"null","OU"
"3745","Autocorrelation",-0.627645117452922,"null","OU"
"3746","Autocorrelation",-0.698311007571345,"null","OU"
"3747","Autocorrelation",-0.379537953795379,"null","OU"
"3748","Autocorrelation",0.314307901378373,"null","OU"
"3749","Autocorrelation",0.120947388856533,"null","OU"
"3750","Autocorrelation",0.722384003106193,"null","OU"
"3751","Autocorrelation",0.449427295670743,"null","OU"
"3752","Autocorrelation",0.295282469423413,"null","OU"
"3753","Autocorrelation",-0.325179576781207,"null","OU"
"3754","Autocorrelation",0.488642981945253,"null","OU"
"3755","Autocorrelation",0.315084449621433,"null","OU"
"3756","Autocorrelation",-0.0250436808386721,"null","OU"
"3757","Autocorrelation",-0.876917103475053,"null","OU"
"3758","Autocorrelation",-0.0828965249466123,"null","OU"
"3759","Autocorrelation",0.443603183847796,"null","OU"
"3760","Autocorrelation",0.445156280333916,"null","OU"
"3761","Autocorrelation",0.388856532712095,"null","OU"
"3762","Autocorrelation",0.0417394680644535,"null","OU"
"3763","Autocorrelation",-0.273539118617744,"null","OU"
"3764","Autocorrelation",-0.388468258590565,"null","OU"
"3765","Autocorrelation",0.130654241894778,"null","OU"
"3766","Autocorrelation",-0.619103086779266,"null","OU"
"3767","Autocorrelation",0.0724131236653077,"null","OU"
"3768","Autocorrelation",0.0083478936128907,"null","OU"
"3769","Autocorrelation",-0.191613278974956,"null","OU"
"3770","Autocorrelation",-0.193554649582605,"null","OU"
"3771","Autocorrelation",-0.634245777518928,"null","OU"
"3772","Autocorrelation",-0.422248107163657,"null","OU"
"3773","Autocorrelation",0.374490390215492,"null","OU"
"3774","Autocorrelation",0.394680644535042,"null","OU"
"3775","Autocorrelation",0.583381867598525,"null","OU"
"3776","Autocorrelation",-0.199378761405552,"null","OU"
"3777","Autocorrelation",0.33954571927781,"null","OU"
"3778","Autocorrelation",-0.297612114152592,"null","OU"
"3779","Autocorrelation",-0.498738109105028,"null","OU"
"3780","Autocorrelation",-0.720830906620074,"null","OU"
"3781","Autocorrelation",0.0176664725296059,"null","OU"
"3782","Autocorrelation",0.238594447680062,"null","OU"
"3783","Autocorrelation",0.140749369054552,"null","OU"
"3784","Autocorrelation",-0.0440691127936323,"null","OU"
"3785","Autocorrelation",0.454474859250631,"null","OU"
"3786","Autocorrelation",0.53445932828577,"null","OU"
"3787","Autocorrelation",0.221510386332751,"null","OU"
"3788","Autocorrelation",-0.491360900795962,"null","OU"
"3789","Autocorrelation",-0.150456222092797,"null","OU"
"3790","Autocorrelation",0.794602989710736,"null","OU"
"3791","Autocorrelation",-0.28169287516987,"null","OU"
"3792","Autocorrelation",-0.0347505338769171,"null","OU"
"3793","Autocorrelation",-0.493690545525141,"null","OU"
"3794","Autocorrelation",0.45602795573675,"null","OU"
"3795","Autocorrelation",-0.0580469811687051,"null","OU"
"3796","Autocorrelation",0.377208309066201,"null","OU"
"3797","Autocorrelation",0.0502814987381091,"null","OU"
"3798","Autocorrelation",-0.795767812075325,"null","OU"
"3799","Autocorrelation",-0.579499126383226,"null","OU"
"3800","Autocorrelation",-0.408270238788585,"null","OU"
"3801","Autocorrelation",-0.333333333333333,"null","OU"
"3802","Autocorrelation",0.608619685497961,"null","OU"
"3803","Autocorrelation",-0.841195884294312,"null","OU"
"3804","Autocorrelation",-0.453310036886041,"null","OU"
"3805","Autocorrelation",-0.353911861774413,"null","OU"
"3806","Autocorrelation",-0.208309066200738,"null","OU"
"3807","Autocorrelation",-0.652106387109299,"null","OU"
"3808","Autocorrelation",-0.282469423412929,"null","OU"
"3809","Autocorrelation",0.294117647058823,"null","OU"
"3810","Autocorrelation",-0.308095515433896,"null","OU"
"3811","Autocorrelation",0.698311007571345,"null","OU"
"3812","Autocorrelation",-0.783343040186371,"null","OU"
"3813","Autocorrelation",-0.671908367307319,"null","OU"
"3814","Autocorrelation",-0.710735779460299,"null","OU"
"3815","Autocorrelation",0.410988157639293,"null","OU"
"3816","Autocorrelation",0.518928363424578,"null","OU"
"3817","Autocorrelation",-0.422248107163657,"null","OU"
"3818","Autocorrelation",-0.120170840613473,"null","OU"
"3819","Autocorrelation",-0.471170646476412,"null","OU"
"3820","Autocorrelation",0.115511551155115,"null","OU"
"3821","Autocorrelation",0.666472529605902,"null","OU"
"3822","Autocorrelation",0.282857697534459,"null","OU"
"3823","Autocorrelation",0.767812075325179,"null","OU"
"3824","Autocorrelation",0.566297806251213,"null","OU"
"3825","Autocorrelation",0.565132983886624,"null","OU"
"3826","Autocorrelation",0.594641817122889,"null","OU"
"3827","Autocorrelation",-0.515433896330809,"null","OU"
"3828","Autocorrelation",0.593088720636769,"null","OU"
"3829","Autocorrelation",-0.421859833042128,"null","OU"
"3830","Autocorrelation",0.384585517375267,"null","OU"
"3831","Autocorrelation",-0.546495826053193,"null","OU"
"3832","Autocorrelation",0.234323432343234,"null","OU"
"3833","Autocorrelation",0.133760434867016,"null","OU"
"3834","Autocorrelation",0.188895360124248,"null","OU"
"3835","Autocorrelation",0.579499126383226,"null","OU"
"3836","Autocorrelation",-0.2234517569404,"null","OU"
"3837","Autocorrelation",-0.443603183847796,"null","OU"
"3838","Autocorrelation",0.0238788584740827,"null","OU"
"3839","Autocorrelation",-0.18462434478742,"null","OU"
"3840","Autocorrelation",-0.492137449039021,"null","OU"
"3841","Autocorrelation",-0.471558920597942,"null","OU"
"3842","Autocorrelation",0.336439526305572,"null","OU"
"3843","Autocorrelation",0.232382061735585,"null","OU"
"3844","Autocorrelation",0.0782372354882547,"null","OU"
"3845","Autocorrelation",0.719666084255484,"null","OU"
"3846","Autocorrelation",-0.695981362842166,"null","OU"
"3847","Autocorrelation",-0.0495049504950495,"null","OU"
"3848","Autocorrelation",-0.0102892642205397,"null","OU"
"3849","Autocorrelation",-0.0945447485925063,"null","OU"
"3850","Autocorrelation",0.680450397980974,"null","OU"
"3851","Autocorrelation",-0.383420695010677,"null","OU"
"3852","Autocorrelation",0.310813434284605,"null","OU"
"3853","Autocorrelation",0.671520093185789,"null","OU"
"3854","Autocorrelation",-0.763929334109881,"null","OU"
"3855","Autocorrelation",-0.224616579304989,"null","OU"
"3856","Autocorrelation",0.51465734808775,"null","OU"
"3857","Autocorrelation",-0.280139778683751,"null","OU"
"3858","Autocorrelation",0.774801009512716,"null","OU"
"3859","Autocorrelation",0.308095515433896,"null","OU"
"3860","Autocorrelation",-0.677344205008736,"null","OU"
"3861","Autocorrelation",0.18345952242283,"null","OU"
"3862","Autocorrelation",-0.452921762764512,"null","OU"
"3863","Autocorrelation",0.244806833624539,"null","OU"
"3864","Autocorrelation",-0.839254513686663,"null","OU"
"3865","Autocorrelation",0.136478353717725,"null","OU"
"3866","Autocorrelation",0.269268103280916,"null","OU"
"3867","Autocorrelation",0.188118811881188,"null","OU"
"3868","Autocorrelation",0.370607649000194,"null","OU"
"3869","Autocorrelation",0.247913026596777,"null","OU"
"3870","Autocorrelation",0.157445156280334,"null","OU"
"3871","Autocorrelation",-0.158609978644923,"null","OU"
"3872","Autocorrelation",-0.249854397204426,"null","OU"
"3873","Autocorrelation",0.252572316055135,"null","OU"
"3874","Autocorrelation",-0.265385362065618,"null","OU"
"3875","Autocorrelation",-0.169481654047758,"null","OU"
"3876","Autocorrelation",0.513492525723161,"null","OU"
"3877","Autocorrelation",-0.557367501456028,"null","OU"
"3878","Autocorrelation",-0.0972626674432149,"null","OU"
"3879","Autocorrelation",-0.181518151815181,"null","OU"
"3880","Autocorrelation",0.779460298971073,"null","OU"
"3881","Autocorrelation",-0.277033585711512,"null","OU"
"3882","Autocorrelation",0.580275674626286,"null","OU"
"3883","Autocorrelation",-0.212191807416036,"null","OU"
"3884","Autocorrelation",-0.385750339739856,"null","OU"
"3885","Autocorrelation",-0.37837313143079,"null","OU"
"3886","Autocorrelation",-0.0914385556202679,"null","OU"
"3887","Autocorrelation",-0.434672879052611,"null","OU"
"3888","Autocorrelation",0.738303242088915,"null","OU"
"3889","Autocorrelation",-0.474276839448651,"null","OU"
